subject,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id
633b7b6e5d73a6fb05e2e003,,pilot3b,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,"No issues, good study ",109914,2025-04-08 18:02:16,1739
5d4313562b1b2700163e15e2,,pilot3b,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,N/A,118694,2025-04-08 18:02:36,1740
67150f3d635cc5bb06809e9a,,pilot3b,Man,,Some college,"$50,000-$75,000",,,,,,,,,,,,,N/A,123320,2025-04-08 18:02:50,1741
6005d3aabaf15d515c1361d0,,pilot3b,Woman,,2 year degree,"Less than $25,000",,,,,,,,,,,,,Everything was fine. ,151132,2025-04-08 18:03:11,1742
6658e4f0181c5007b04398cb,,pilot3b,Woman,,2 year degree,"$50,000-$75,000",,,,,,,,,,,,,no,185972,2025-04-08 18:03:25,1743
61084c1b17317cb726b6cd29,,pilot3b,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,none,108538,2025-04-08 18:03:46,1744
5e46f490a5748507c57e3c5f,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,I have no comments,115572,2025-04-08 18:04:05,1745
5d18299d59da870001c41cb3,,pilot3b,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,Everything made sense and the survey was easy to understand,104132,2025-04-08 18:04:47,1746
673b74bf38255f5d35ff3987,,pilot3b,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,No,158506,2025-04-08 18:05:29,1747
6633a447cefc384785ec5e16,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,none,92252,2025-04-08 18:05:35,1748
66294d640a01331820e837f3,,pilot3b,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No,119200,2025-04-08 18:05:43,1749
5f13cd9693d2ed043a5e7c96,,pilot3b,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No.,128039,2025-04-08 18:05:58,1750
671acb9f5ff5180a6a5dceb3,,pilot3b,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,none,175029,2025-04-08 18:06:57,1751
63c6e885e6834fbb0d9c0ebf,,pilot3b,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No,146014,2025-04-08 18:07:30,1752
59565b1bbbb52400017ad4e1,,pilot3b,Woman,,High school,"Less than $25,000",,,,,,,,,,,,,none,157584,2025-04-08 18:07:38,1753
654dc6da0fc827b2e98ad492,,pilot3b,Woman,,High school,"$50,000-$75,000",,,,,,,,,,,,,No,101717,2025-04-08 18:07:46,1754
65e75da64d1bb0a215205b5e,,pilot3b,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,103586,2025-04-08 18:08:28,1755
67ed5fd0d85c9ba7202ffeb2,,pilot3b,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,No.,172201,2025-04-08 18:09:11,1756
67eecb3fce07cf64524d20f2,,pilot3b,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,none,168414,2025-04-08 18:09:27,1757
570521cfde5095001018a0c8,,pilot3b,Man,,4 year degree,"Less than $25,000",,,,,,,,,,,,,Everything made sense.,116478,2025-04-08 18:09:55,1758
602aaba2c2eb7c106100e516,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,"The trickiest part for me was the names of the cars; I had a little difficulty differentiating the names in my head at times because they were all unfamiliar/foreign-sounding words. The one I chose stood out to me because it had the least criticism levied against it.",301051,2025-04-08 18:11:01,1759
631916ad7afacf6bf7b9a0f6,,pilot3b,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,No feedback,98378,2025-04-08 18:11:36,1760
64612f00fdece40fa7d7d315,,pilot3b,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,none,135411,2025-04-08 18:14:04,1761
662687fc152ffe3df23453e4,,pilot3b,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,No comments,96097,2025-04-08 18:14:33,1762
630caf1e86e49cd599f4b53a,,pilot3b,Man,,High school,"More than $100,000",,,,,,,,,,,,,none,168338,2025-04-08 18:14:34,1763
67d9bf357226ad721472c55a,,pilot3b,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,None,140074,2025-04-08 18:14:55,1764
6306d4da805f2e38a841c3ad,,pilot3b,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,Interesting study.,101370,2025-04-08 18:16:39,1765
5c787104f5b67c0001d5b39d,,pilot3b,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,n/a,106209,2025-04-08 18:16:48,1766
6782a29b8fe3e14925bf593f,,pilot3b,Woman,,Some college,"More than $100,000",,,,,,,,,,,,,N/A,105334,2025-04-08 18:17:27,1767
6114681d3dcdb4a295eec181,,pilot3b,Woman,,4 year degree,"Less than $25,000",,,,,,,,,,,,,N/A,100901,2025-04-08 18:17:28,1768
66573564f424374e6d1b36bc,,pilot3b,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,None,185330,2025-04-08 18:17:32,1769
667c7af1dd68609d9bfe34ca,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,No feedback. The study was straightforward and made sense.,147678,2025-04-08 18:17:35,1770
66578a1913962ab4aade43dc,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,n/a,123804,2025-04-08 18:17:46,1771
67851dfa2e1d0cf275494cc4,,pilot3b,Woman,,4 year degree,"Less than $25,000",,,,,,,,,,,,,The names were a bit hard to sound out in my head. ,201101,2025-04-08 18:17:58,1772
566a4cf27da0350012b4582d,,pilot3b,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,no comments,109596,2025-04-08 18:17:58,1773
67e46bbf79bd43f8d972538c,,pilot3b,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,NO,166058,2025-04-08 18:18:03,1774
67d6c64f2b47b2b6c8e2a308,,pilot3b,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,why are they old,365710,2025-04-08 18:18:26,1775
665f614d1fb76e20cd7995e5,,pilot3b,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,no,117867,2025-04-08 18:19:58,1776
674f8ab12eed4f4946623d1b,,pilot3b,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,No ,118466,2025-04-08 18:20:05,1777
580cab86b869700001d71628,,pilot3b,Prefer not to say,,Prefer not to say,Prefer not to say,,,,,,,,,,,,,I have to write something in this box in order to be forwarded to the end of the study.,207012,2025-04-08 18:21:12,1778
570bc1ffb9b52b00102db939,,pilot3b,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,96160,2025-04-08 18:21:59,1779
6392360efb6e254ffd31e722,,pilot3b,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,There was nothing confusing.  It would have been nice and more realistic to see all the claims side by side rather than flashed one at a time.,156688,2025-04-08 18:22:44,1780
60ff21796fb89607c3291173,,pilot3b,Woman,,4 year degree,Prefer not to say,,,,,,,,,,,,,No problems :),137302,2025-04-08 18:24:12,1781
62686fdb4b7b799abadf0303,,pilot3b,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,Nothing confusing.,167992,2025-04-08 18:25:17,1782
664cfc36d05e1ed37dd9f91e,,pilot3b,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No,103156,2025-04-08 18:27:43,1783
5d09036d59d0de0001310b4e,,pilot3b,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,This study was very well-designed. There was nothing that was confusing to me.,237259,2025-04-08 18:32:08,1784
5f77c6a1a110ce346dc016ec,,pilot3b,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,nothing was confusing,113757,2025-04-08 18:32:14,1785
67ad2313f059a2f37411fb7b,,pilot3b,Woman,,High school,"Less than $25,000",,,,,,,,,,,,,the study went well,193699,2025-04-08 18:36:49,1786
5fbad6d5bef273b67008d20c,,pilot3b,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,no,103743,2025-04-08 18:39:55,1787
67ede515b090269e0fa4d482,,pilot3b,Some other way,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,N/A,188451,2025-04-08 18:43:40,1788
5c510b41e459660001e38861,,pilot3b,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,NO,174232,2025-04-08 18:45:16,1789
6653e566a1dd567008582c28,,pilot3b,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,no,156915,2025-04-08 18:47:00,1790
67e9f5c8972a4be47457bbe1,,pilot3b,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,None,208729,2025-04-08 18:48:50,1791
5ca8ffbec942ab0016cfe9d2,,pilot3b,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,I can't remember that many random facts well.,113321,2025-04-08 18:56:54,1792
